problem_id,problem_title,misconception_id,misconception_description,misconception_concept,kc_target,is_negative_control,pseudocode_status,model,dimensions,query_token_count,query_latency_ms,retrieval_latency_ms,top_k,top1_code,top1_description,top1_kc_tags,top1_distance,top1_similarity,top2_code,top2_description,top2_kc_tags,top2_distance,top2_similarity,top3_code,top3_description,top3_kc_tags,top3_distance,top3_similarity,top4_code,top4_description,top4_kc_tags,top4_distance,top4_similarity,top5_code,top5_description,top5_kc_tags,top5_distance,top5_similarity
93,Largest Number from Digits,35,Student believes that values must be explicitly converted to their current type to ensure type safety.,,"CD, VA, OP, IO",False,converted,openai/text-embedding-3-large,3072,450,900.15,16.18,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.565027,0.434973,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.595233,0.404767,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.598154,0.401846,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.600681,0.399319,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.603921,0.396079
93,Largest Number from Digits,38,Student believes that while loops execute their body only once if the condition is true.,LO,"CD, VA, OP, IO",True,none_inapplicable,openai/text-embedding-3-large,3072,393,962.02,17.59,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.577962,0.422038,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.598313,0.401687,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.601922,0.398078,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.607104,0.392896,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.608159,0.391841
93,Largest Number from Digits,41,Student believes that the body of an if-statement executes repeatedly as long as the condition holds.,"CD, LO","CD, VA, OP, IO",True,not_manifestable,openai/text-embedding-3-large,3072,393,4756.95,17.78,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.577962,0.422038,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.598313,0.401687,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.601922,0.398078,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.607104,0.392896,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.608159,0.391841
93,Largest Number from Digits,46,Student believes that the and operator always evaluates both operands.,"EX, OP","CD, VA, OP, IO",True,not_manifestable,openai/text-embedding-3-large,3072,393,923.73,17.62,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.577962,0.422038,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.598313,0.401687,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.601922,0.398078,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.607104,0.392896,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.608159,0.391841
93,Largest Number from Digits,47,Student believes that the or operator always evaluates both operands.,"EX, OP","CD, VA, OP, IO",True,not_manifestable,openai/text-embedding-3-large,3072,393,920.08,17.4,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.577962,0.422038,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.598313,0.401687,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.601922,0.398078,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.607104,0.392896,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.608159,0.391841
93,Largest Number from Digits,54,Student believes that a variable assigned an arithmetic expression containing other variables automatically updates its value when those variables change.,"EX, OP","CD, VA, OP, IO",True,none_inapplicable,openai/text-embedding-3-large,3072,393,871.94,17.78,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.577962,0.422038,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.598313,0.401687,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.601922,0.398078,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.607104,0.392896,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.608159,0.391841
93,Largest Number from Digits,56,Student believes that variable identifiers can only be one letter long.,VA,"CD, VA, OP, IO",False,converted,openai/text-embedding-3-large,3072,321,984.48,18.06,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.55947,0.44053,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.584234,0.415766,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.591211,0.408789,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.593601,0.406399,VA-01,Student believes that values must be explicitly converted to their current type to ensure type safety.,VA,0.595948,0.404052
93,Largest Number from Digits,59,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,"CD, VA, OP, IO",True,none_inapplicable,openai/text-embedding-3-large,3072,393,477.24,17.96,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.577962,0.422038,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.598313,0.401687,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.601922,0.398078,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.607104,0.392896,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.608159,0.391841
93,Largest Number from Digits,63,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP","CD, VA, OP, IO",True,none_inapplicable,openai/text-embedding-3-large,3072,393,475.3,17.48,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.577962,0.422038,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.598313,0.401687,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.601922,0.398078,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.607104,0.392896,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.608159,0.391841
93,Largest Number from Digits,64,Student believes that the arithmetic operation - has higher precedence than the arithmetic operation /.,"EX, OP","CD, VA, OP, IO",True,not_manifestable,openai/text-embedding-3-large,3072,393,952.88,16.12,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.577962,0.422038,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.598313,0.401687,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.601922,0.398078,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.607104,0.392896,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.608159,0.391841
